2009-10-30T03:59:00.000Z	RenatoSilva		updating to karmic, will pidgin be removed for the new client?
2009-10-30T04:00:00.000Z	ActionParsnip	RenatoSilva	no, you can still install it
2009-10-30T04:00:00.000Z	RenatoSilva	ActionParsnip	what if I didn't have it?
2009-10-30T04:00:00.000Z	ActionParsnip	RenatoSilva	sudo apt-get install pidgin
2009-10-30T04:05:00.000Z	ActionParsnip	RenatoSilva	i use carrier, its a fork of pidgin but you can directly ask the devs for functionality
2009-10-30T04:06:00.000Z	RenatoSilva	ActionParsnip	does carrier IM still exist?
2009-10-30T04:06:00.000Z	ActionParsnip	RenatoSilva	totally
2009-10-30T04:07:00.000Z	RenatoSilva	ActionParsnip	I stopped using it when I felt it was a failed fork
2009-11-13T13:53:00.000Z	ActionParsnip	RenatoSilva	http://ubuntuforums.org/showthread.php?t=1002384
2009-11-13T13:54:00.000Z	ActionParsnip	RenatoSilva	i'd also ask in #vbox
2010-07-23T04:52:00.000Z	ActionParsnip	RenatoSilva	its not maintained but is in the repo
2010-07-23T04:55:00.000Z	RenatoSilva	ActionParsnip	^
2010-07-23T04:56:00.000Z	ActionParsnip	RenatoSilva	it does work, just nobody is coding for it but the code works. I use it on my laptop just dandy
2010-07-23T04:57:00.000Z	RenatoSilva	ActionParsnip	ok I know, I just thought that the vista decoration was so cool that people would create a replacement. I heard of Jasper
2011-08-31T07:09:00.000Z	ActionParsnip	RenatoSilva	http://paste.ubuntu.com/678505/
2011-08-31T07:09:00.000Z	ActionParsnip	RenatoSilva	755 as zykotick9 says
2011-08-31T07:10:00.000Z	RenatoSilva	ActionParsnip	home, not home's content
2011-08-31T07:11:00.000Z	ActionParsnip	RenatoSilva	oh, the actual folder /home ?
2011-08-31T07:11:00.000Z	RenatoSilva	ActionParsnip	NO
2011-08-31T07:11:00.000Z	RenatoSilva	ActionParsnip	/home/YOU
2011-08-31T07:11:00.000Z	ActionParsnip	RenatoSilva	specify the folder and I can find out
2011-08-31T07:11:00.000Z	ActionParsnip	RenatoSilva	ok, gimme a sec
2011-08-31T07:11:00.000Z	RenatoSilva	ActionParsnip	you'll find the default as asked?
2011-08-31T07:12:00.000Z	ActionParsnip	RenatoSilva	http://paste.ubuntu.com/678507/
2011-08-31T07:12:00.000Z	ActionParsnip	RenatoSilva	indeed
2011-08-31T07:13:00.000Z	RenatoSilva	ActionParsnip	I wanna know default permissions, not yours
2011-08-31T07:13:00.000Z	ActionParsnip	RenatoSilva	those are default, i haven't touched them
2011-08-31T07:13:00.000Z	ActionParsnip	RenatoSilva	in my case they are one and the same thing
2011-08-31T07:14:00.000Z	ActionParsnip	RenatoSilva	that's why I am giving you it
2011-08-31T07:15:00.000Z	RenatoSilva	ActionParsnip	I haven't touched mine too, dumb
2011-08-31T07:15:00.000Z	ActionParsnip	RenatoSilva	weird
2011-08-31T07:15:00.000Z	RenatoSilva	ActionParsnip	why would I ask at all?
2011-08-31T07:15:00.000Z	ActionParsnip	RenatoSilva	you may have been chowning and chmodding you folderz and wanted the default access.
2011-08-31T07:16:00.000Z	ActionParsnip	RenatoSilva	lots of reasons exists why you would ask
2011-08-31T07:16:00.000Z	RenatoSilva	ActionParsnip	sorry?
2011-08-31T07:16:00.000Z	ActionParsnip	RenatoSilva	not at all
2011-08-31T07:16:00.000Z	ActionParsnip	RenatoSilva	confused really
2011-08-31T07:42:00.000Z	ActionParsnip	RenatoSilva	can you expand the question please
