2008-08-13T13:44:00.000Z	unop		!it | [A][L][I][E][N]
2008-08-13T13:45:00.000Z	unop		!startup | xintron
2008-08-13T13:47:00.000Z	xintron	unop	I want this command to be run when booting "mount --bind /var/.... /home/...." where should I add that?
2008-08-13T13:47:00.000Z	unop	xintron	rather than use a mount command, just put an entry in /etc/fstab
2008-08-13T13:50:00.000Z	unop	xintron	 http://gentoo-wiki.com/TIP_Bind_A_Directory_In_FSTAB
2008-08-13T13:57:00.000Z	xintron	unop	thanks for the link :)
2008-08-16T18:12:00.000Z	unop	xintron	place  */1 * * * * your_command  in your crontab
2008-08-16T18:41:00.000Z	unop	xintron	( echo "uptime" && echo $(uptime) ) > file
2008-08-16T18:41:00.000Z	unop	xintron	or  echo -e "uptime\n" `uptime` > file
2008-08-27T20:00:00.000Z	unop	xintron	textdraw ?
2008-08-27T20:00:00.000Z	xintron	unop	nah, don't think that was the app :/
2008-08-27T20:01:00.000Z	unop	xintron	 apt-cache search ascii | grep -i art
2008-08-27T20:23:00.000Z	unop	xintron	 update-rc.d -f gdm remove
2008-08-27T20:23:00.000Z	unop	xintron	using sudo
2008-08-27T20:23:00.000Z	xintron	unop	and if I want to restore gdm later on then?
2008-08-27T20:24:00.000Z	unop	xintron	sudo update-rc.d gdm defaults  # perhaps
2008-08-27T20:24:00.000Z	xintron	unop	ok
2008-08-27T20:24:00.000Z	unop	xintron	sudo update-rc.d gdm start 20 2 .
2008-08-27T20:25:00.000Z	xintron	unop	why 20 2?
2008-08-27T20:25:00.000Z	unop	xintron	priority and runlevel
2008-08-27T20:25:00.000Z	xintron	unop	so, can I use update-rc.d to add apps to run at boot (for example unrealircd)?
2008-08-27T20:25:00.000Z	xintron	unop	ok :)
2008-08-27T20:29:00.000Z	xintron	unop	so, adding "/etc/init.d/apache start" to /etc/rc.local would start apache when booting?
2008-08-27T20:30:00.000Z	unop	xintron	the better way would be to use update-rc.d there .. as apache is already installed as a service
2008-08-27T20:31:00.000Z	unop	xintron	the problem with the /etc/rc.local is that it is not aware of runlevels
2008-08-27T20:45:00.000Z	xintron	unop	ok, what runlevels would you recommend me setting on unrealircd and anope?
2008-08-27T20:46:00.000Z	unop	xintron	2 - 5 .. thought you would probably need to create initscripts for both those.
2008-08-27T20:46:00.000Z	xintron	unop	yeah, I know. Got a good site on how to create initscripts?
2008-08-27T20:48:00.000Z	unop	xintron	not really though you can have a read in these two files /etc/init.d/{README,skeleton}
2008-08-27T20:49:00.000Z	xintron	unop	so, I can basically copy /etc/init.d/skeleton and make my own (with the corresponding functions for unrealircd {start|stop|etc...} and then use the "update-rc.d unreal start 20 3"?
2008-08-27T20:50:00.000Z	unop	xintron	right, exactly
2008-08-27T20:50:00.000Z	xintron	unop	oh, good. So, if I set unreal to 20 3, should anope have like 21 3 (starting just afterwards?
2008-08-27T20:50:00.000Z	unop	xintron	though you might want to start these much later in the boot process .. so update-rc.d unreal start 70 2 3 4 5 .
2008-08-27T20:51:00.000Z	xintron	unop	ah, could you write what you would use for unreal and anope then (anope should start later than unreal)
2008-08-27T20:51:00.000Z	unop	xintron	 update-rc.d anope start 75 2 3 4 5 .
2008-08-27T20:52:00.000Z	xintron	unop	ok, thanks :)
2008-08-27T20:53:00.000Z	unop	xintron	actually .. there is more to this update-rc.d command .. it does not stop the services when rebooting .. read the  update-rc.d manpage for some examples
2008-08-27T20:54:00.000Z	xintron	unop	how is that possible?
2008-08-27T20:55:00.000Z	unop	xintron	because when you issue a reboot .. init actually changes runlevel to 6 .. and there is no action for your service in runlevel 6
2008-08-27T20:55:00.000Z	unop	xintron	update-rc.d anope start 75 2 3 4 5 . stop 25 0 1 6 .
2008-08-27T22:31:00.000Z	xintron	unop	after removing the gdm my iPod won't mount anymore and I can't seem to mount it manually either :/
2008-08-27T22:32:00.000Z	unop	xintron	don't think the gdm has any part to play here .. it's just a login manager
2008-08-27T22:32:00.000Z	unop	xintron	does  sudo fdisk -l   pick up the ipod?
2008-08-27T22:32:00.000Z	xintron	unop	yes
